id_poradi,id_losovani,id_poslanec,id_ministr,vec,poradi_l,priorita,vec32
3596,17,69,456,ve věci výstavby dálnic a rychlostních komunikací v ČR      ,16,0,
3597,17,310,213,ve věci situace v a.s. Škoda Plzeň                          ,17,0,
3598,17,111,207,ve věci některých aspektů působení KAS VOEZ                 ,18,0,
3599,17,347,40,ve věci rušení matričních úřadů                             ,19,0,
3600,17,395,450,ve věci postoje ČR ke strategické koncepci NATO pro př.stol.,20,0,
3601,17,347,449,ve věci zákonného pojištění za vozidla PO                   ,21,0,
3602,17,266,455,ve věci odvolání předsedů soudů                             ,22,0,
3603,17,432,355,ve věci dozorčí rady v privátních zdravotnických zařízeních ,23,0,
3604,17,111,451,ve věci modernizace tanku T-72                              ,24,0,
3605,17,301,196,ve věci důsledků vládního nařízení 321/98 Sb. pro souk.školy,25,0,
3606,17,432,455,ve věci odvolání soudců krajských soudů                     ,26,0,
3607,17,301,456,ve věci stavby dálnice D1 v úseku Vyškov - Modřice          ,27,0,
3608,17,387,453,ve věci dopadů přij.rozh.na situaci na trhu s mlékem a výhl.,28,0,
3609,17,111,449,ve věci povinného ručení za provoz motorových vozidel       ,29,0,
3610,17,390,196,ve věci Sigmundova SOU strojírenského v Lutíně              ,30,0,
3611,17,31,241,ve věci zajištění 1. zaměstnání absolventů škol             ,31,0,
3612,17,31,446,ve věci účasti na neobranných vojenských akcích             ,32,0,
3613,17,111,451,ve věci přítomnosti AČR na Ostravsku                        ,33,0,
3614,18,111,207,ve věci některých souvislostí kolem VOEZ                    ,1,0,
3615,18,111,451,ve věci péče o veterány                                     ,2,0,
3616,18,111,451,ve věci modernizace tanku T-72                              ,3,0,
3617,18,399,241,ve věci dodatečného zvýšení vyměř. základu OSVČ             ,4,0,
3618,18,381,213,ve věci spojování severomoravských podniků                  ,5,0,
3619,18,379,447,ve věci tvorby programu pro OKD a severozápad-k.banka       ,6,0,
3620,18,390,196,ve věci Zikmundova SOU strojírenské v Lutíně                ,7,0,
3621,18,312,40,ve věci odmítnutí azylu Larise Voroncové                    ,8,0,
3622,18,193,449,ve věci povinností MF k obcím (vyhl.č. 205/1991 Sb.)        ,9,0,
3623,18,266,40,ve věci odvolání ředitele východočeské PČR Floriána         ,10,0,
3624,18,390,449,ve věci Národního fondu                                     ,11,0,
3625,18,317,451,ve věci nákladů akce NATO proti SRJ - podíl ČR              ,12,0,
3626,18,398,449,ve věci jmenování P. Tykače poradcem                        ,13,0,
3627,18,301,196,ve věci vyhodnocení sondy maturant                          ,14,0,
3628,18,111,451,ve věci posádek AČR na ostravsku                            ,15,0,
3629,18,381,447,ve věci přípravy revitalizačního programu                   ,16,0,
3630,18,317,449,ve věci financování akce NATO proti SRJ - podíl ČR          ,17,0,
3631,18,111,40,ve věci některých personálních změn u resortu MV            ,18,0,
3632,19,310,253,ve věci zajištění ochrany civil.obyvat.v př.hromad.ohrožení ,1,0,
3633,19,111,253,ve věci ministra financí Iva Svobody                        ,2,0,
3634,19,404,253,ve věci odvolání ředitele východ. P-ČR Floriána             ,3,0,
3635,19,381,253,ve věci prodlužování podpisu smluv se zahr. investory       ,4,0,
3636,19,111,253,ve věci Národního bezpečnostního úřadu                      ,5,0,
3637,19,31,253,ve věci chování policie 1. května 1999 v Praze 1            ,6,0,
3638,19,360,253,ve věci nárůstu administrativního aparátu vlády             ,7,0,
3639,19,360,253,ve věci bývalého pracovního tábora Vojna v Příbrami         ,8,0,
3640,19,266,253,ve věci odvolání ředitele východočeské PČR Floriána         ,9,0,
3641,19,347,253,ve věci setkání o životě a rodině a o životě v rodině       ,10,0,
3642,19,398,253,ve věci jmenování P. Tykače poradcem ministra financí       ,11,0,
3643,20,304,213,ve věci dalších opatření vlády pro řešení nezaměstnanosti   ,1,0,
3644,20,312,241,ve věci tvrdosti vyhl. 182/91 vůči dětem trpícím rakovinou  ,2,0,
3645,20,266,40,ve věci rozhodování o pobytu cizinců na území ČR            ,3,0,
3646,20,398,449,ve věci jmenování P.Tykače poradcem                         ,4,0,
3647,20,312,241,ve věci účtování úkonů pečovatelské služby OÚSS Kroměříž    ,5,0,
3648,20,408,355,ve věci dospělé neurochirurgie FN MOTOL operace - zastaveny ,6,0,
3649,20,371,454,ve věci protipovodňových opatření v obci Loučná n. Desnou   ,7,0,
3650,20,398,456,ve věci změn v představenstvech ČSA a SPT TELECOM           ,8,0,
3651,20,136,449,ve věci zvýšení příspěvku státu na investice nemoc. FM      ,9,0,
3652,20,371,447,ve věci situace v ČKD Vagónka a.s.                          ,10,0,
3653,20,417,213,ve věci neinformování EU o záměru státní pomoci ČKD DS      ,11,0,
3654,20,91,450,ve věci obvinění býv. ministra zahr. věcí                   ,12,0,
3655,20,301,449,ve věci sanace klientů pojišťovny Morava poškozených povodní,13,0,
3656,20,377,449,ve věci plnění doprovodného usnesení k zákonu o SR 99       ,14,0,
3657,20,111,449,ve věci převodu majetku AČR na obce                         ,15,0,
3658,21,111,253,ve věci ministra Ivo Svobody                                ,1,0,
3659,21,303,253,ve věci nákladů cesty V. Havla do SRJ                       ,2,0,
3660,21,136,253,ve věci pomoci vlády ČR SM regionu řešit tíživou situaci    ,3,0,
3661,21,111,253,ve věci působení NBÚ                                        ,4,0,
3662,21,398,253,ve věci nařčení J.Zieleniece ze zneužití rozpočtu MZV       ,5,0,
3663,21,381,253,ve věci absence ministrů na jednáních výborů PSP ČR         ,6,0,
3664,21,91,253,ve věci obvinění býv. ministra zahr. věcí                   ,7,0,
3665,21,162,253,ve věci žádosti české vlády o vyd. nacist. zločince Mallotha,8,0,
3668,23,432,253,ve věci Matiční ulice                                       ,1,0,
3669,23,266,253,ve věci dovýběru daní                                       ,2,0,
3670,23,398,253,ve věci obvinění J.Zieleniece z korupce                     ,3,0,
3671,23,91,253,ve věci posudku Evropské komise                             ,4,0,
3672,23,395,253,ve věci přibližování ČR k EU                                ,5,0,
3673,23,272,253,ve věci dojednávaných dodávek pro jaderná zař. v Íránu      ,6,0,
3674,23,417,253,ve věci zprávy Evropské komise o stavu př. na vstup do EU   ,7,0,
3675,23,266,253,ve věci Úřadu pro státní informační systém                  ,8,0,
3676,24,266,40,ve věci Východočeské správy Policie ČR                      ,1,0,
3677,24,54,355,ve věci obchodní veřejné soutěže                            ,2,0,
3678,24,364,40,ve věci pohraniční a cizinecké policie ČR                   ,3,0,
3679,24,381,40,ve věci napadení P. Vasileva v prost. MO P ČR - Praha výstav,4,0,
3680,24,380,447,ve věci ukončení činnosti MORAVIA banky                     ,5,0,
3681,24,266,40,ve věci personálního obsazování OÚ                          ,6,0,
3682,24,266,40,ve věci organizační struktury MV                            ,7,0,
3683,24,312,453,ve věci převodu lesů na město Letovice                      ,8,0,
3684,24,390,447,ve věci financování domovů důchodců zřizovaných obcemi      ,9,0,
3685,24,390,447,ve věci pojišťovny MORAVA                                   ,10,0,
3686,24,266,455,ve věci zveřejnění sbírky zákonů na INTERNETu               ,11,0,
3687,24,162,455,ve věci vydání válečného zločince A.Mallotha do ČR          ,12,0,
3688,24,381,452,ve věci využití areálu NKZ - Stonava                        ,13,0,
3689,24,381,456,ve věci zaj. mimorozp.zdrojů na r.2000 na výst. dálnice D47 ,14,0,
3690,24,380,355,"ve věci výběrových řízení na dostavbu nemocnic, Hodonín     ",15,0,
3691,24,371,453,ve věci urychlení postupu převodu pozemků obcím z P.F.      ,16,0,
3692,24,408,209,ve věci OSA - obce - poplatky                               ,17,0,
3693,24,381,447,"ve věci zajištění financování čištění ""lagun"" v Ostravě FNM ",18,0,
3694,24,381,355,ve věci výběrových řízení s dopadem na nemocnici Bruntál    ,19,0,
3695,24,360,455,ve věci dalšího fungování KOS                               ,20,0,
3696,24,266,40,ve věci zákonnosti vyšetřování                              ,21,0,
3697,24,398,450,ve věci obvinění J.Zieleniece z korupce                     ,22,0,
3698,24,398,447,ve věci činnosti USIS                                       ,23,0,
3699,24,266,40,ve věci veřejné zakázky - dopravní prostředky               ,24,0,
3700,24,360,355,ve věci úhrady péče v kojeneckých ústavech                  ,25,0,
3701,24,395,447,ve věci vyhlášky č. 127/1999 Sb.                            ,26,0,
3702,24,371,40,ve věci finančního zajištění Policie ČR v roce 1999         ,27,0,
3703,24,266,40,ve věci veřejné zakázky - technika                          ,28,0,
3704,25,417,253,"ve věci H-systému, a.s.                                     ",1,0,
3705,25,54,253,vzniku a zániku mandátu ve vztahu k VZP                     ,2,0,
3706,25,373,253,ve věci postoje vlády k dalšímu osudu a.s. SEVAC            ,3,0,
3707,25,136,253,ve věci podepsané smlouvy o dělení majetku ČSFR             ,4,0,
3708,25,405,253,ve věci realizace § 21 zákona č. 106/99 Sb.                 ,5,0,
3709,26,358,209,ve věci správy hradů a zámků na severní Moravě              ,1,0,
3710,26,390,447,ve věci financování domovů důchodců provoz. charitou        ,2,0,
3711,26,379,447,ve věci postupu MF při zrušení FÚ Vejprty                   ,3,0,
3712,26,417,213,ve věci záměru prodeje zásob uranu ze st. hmotn. rezerv     ,4,0,
3713,26,317,451,ve věci zaj.mechanizač.prostředků pro přesun vojsk(Morava99),5,0,
3714,26,390,452,ve věci pilotních projetků Haná a Jeseníky                  ,6,0,
3715,26,400,453,ve věci metodického pokynu PF ČR z 1.9.1999                 ,7,0,
3716,26,364,196,ve věci příkazu ministra školství č. 15/99                  ,8,0,
3717,26,420,456,"ve věci úhrady 1,8mil-pozem.přiv.dálnice v Brně-Salesián    ",9,0,
3718,26,398,40,ve věci registrace osobních automobilů                      ,10,0,
3719,26,420,447,ve věci vyúčtování výtěžku Sazky na veř.prospěš.účely       ,11,0,
3720,26,54,355,ve věci řešení problémů ostravské nemocnice                 ,12,0,
3721,26,390,209,ve věci Muzea hodin ve Šternberku                           ,13,0,
3722,26,398,450,ve věci obvinění J. Zielence z korupce                      ,14,0,
3723,26,381,213,ve věci rozdělování fin.výpomoci pro Kosovo českým firmám   ,15,0,
3724,26,136,447,ve věci ohrožení činnosti některých penzijních fondů        ,16,0,
3725,26,361,450,ve věci úrovně vztahů ČR a Ruské federace a jejich vývoj    ,17,0,
3726,26,79,355,ve věci rušení resort.výzkum.ústavů (zřizovatel je MZdr.ČR) ,18,0,
3727,26,79,355,ve věci postupu řed.FNVin.MUDr.Alušíkové vůči MUDr.Horáčkové,19,0,
3728,26,353,355,ve věci hospodaření s krví a krevními deriváty v ČR         ,20,0,
3729,26,309,453,ve věci práce regionál.odboru MZE Blansko - dotace          ,21,0,
3732,106,31,253,ve věci aktuální politiky ČNB-názor vlády                   ,5,0,
3733,107,387,453,ve věci zneuž.prav.min.zeměd.- nepodávání neutaj. informací ,21,0,
3734,107,387,453,ve věci urychlení vydávání náhr. pozemků opr. osobám...     ,7,0,
3735,107,310,451,ve věci perspektivy využití vojenského objektu Zbiroh       ,18,0,
3736,107,31,450,ve věci Kosovo-Shattuck nebo Dientsbier?                    ,12,0,
3737,107,136,447,ve věci plnění usnesení PS č. 837/2000 ze dne 29.2.2000     ,8,0,
